label,content
0,###### tiqchichin n tizi c des matérialiste hemlent assordi aqoran
0,d aẓṛo ni n at ziki !!
0,Dhatraktour thelha kkan ithkarzza
0,ayya bella3 ay 😂
0,Achuth ukhesaar agi
0,Yla9 akemsadun i l3id agui di thmazla gezgaren
0,wamag ayen ilaqen uthxdmnt ara tfouh les déchets biologiques lxmaj
0,Wach dakhleek ayaghyoul 😑
0,Ruh attdhargedh 💩 attifsousedh athaghyoult
0,Tu es un bébé; si je suis son frère je t'apprend se qu'on appelle vixer ayaghoul; azayla amisse lehram
0,Pff n'importe quoi imghuret chwiya
0,Pour moi dargaz tout a fait normal za3ma thehdrem ouk aka tezz assma tezwdjem ouk aka ouk ayentdro atkathem assthqarem mazal atikharthanagh thirougza machi dagi ithela mayiwethit pour une une bonne cause afnf3iss makan madkhlk mayela yiwethit kan aka wnia drebi athihassven machi dkech Nagh dkem pii
0,Azul fellawen vghigh kan awendinigh belli decouvrighd akken a3raven dayefki taghyolt i tden mi lan di gourdan c est pour ca idefghen akka
0,Rouhou qetlouh yakhi Aghyoul
0,D tagi id ttighyulith nagh 3eddi ad teqqimedh
0,Peff dakavi
0,###### sauveur ?? pour toi tout ceux qui sont pas d’accord avec vos idées sont vos ennemis yafked rabi assem a y’a aghyoul
0,Mis la hram vavas imi darghaz. Af thmourth I yamouth
0,loukane dargaz i guella machi dhatahhane loukane yerrayed awal... Je l'ai tjrs insulté jamais y9arhith wawal... Khatar thatahhan miss el harki
0,adawid win thibint tulas oui.
0,###### il merite etre trété plus vulgairement que ça.. Et au faite. Je ne suis pas d'akbou.. J'aime les gens d'akbou bessah machi am oghyoulenni
0,😞 aghyoul meskin or iklal ara ad tefked isem is i lavd agi 😂
0,Cha3b amordoss hacha elkhaleth idcheghelsen
0,Ss Ta3ravth ni inek attili kan makhdumeth
0,Adhezmarrr dhezmarrrr c quoi cette publication de merde islamml nezemarr des enfants vous êtes sérieux là vous êtes malades ou quoi 😤😤😤😤
0,Khech ivan de naqech 😂
0,Ah yaaa mis lahram aka yaaaaa 2ans en plus apre t l;aime pas inchallah thablok sa9ro direct machi th bloque ath bloquith 😂😂😂 ######
0,Ni le mak ni din n vavasNe soyez pas stériles
0,🙄 ya3ni thefghed il3aklim po la peine atefghed di remdan 😑😑
0,La3bentt delmalayek en réalité ulac chwaten inichvan amzun d nutniii aghixedmen l'accès au paradis swit swit J'allume la musique dilxatarr nsenn
0,M yekksikem rebbi d lawan 😑
0,Aghyoliste.dz
0,I3raven peffffff ya rebbi😏😡😡😡 athniqouch rebbi
0,Wlh ma yeslayamed ihi a sifa thaghyult
0,Na3ima thagheyolet thafonasethe
0,###### 😂😂😂😂😂 ahya khemadj kem thekoussedh
0,Taghyoulith
0,Saksi yemam amdini
0,Dhabarake
0,Yemmas ur denti9 ara ketch si ayahviv inou 
0,Ndemegh mi id kechmegh ar fb lawan agui..wlh ma tesedhid
0,tnak ayahviv .. thahchayakt thahchayakth
0,Outs3etilen ara agheksen oula diqaqahen ma tkemel aka
0,Lokan kol yiwan adilho syimanis khir ; ziknaghed aka achoth thkhadhmadh s yak ls critiques ninak tjr
0,Agrud va
0,Ruh attla3vedh
0,Akiqar papa inadinn bavakkk
0,aha kan weriyaghd tafigurt agi inek aka même celle qui est intéressé va posté la sienne
0,Va aux diables. Ayakhabithe .
0,Je pleur la nuit😢😢😢😢thentaredh awinath
0,Akemidass theqriheth
0,Akmikhzu rebbi Nchalah tarnid joumou3a moubarak sufella ufan meqar uttidrnidara alhiiiifim ayelli
0,Spotted agi yughal parachs astinid mazalagh nla3v labille
0,Tsrohount ghalamarche rien que pour les photos.ulach nif
0,Awar thawadh matamchichth; amchich yass3a l9imass
0,Zemar akin aya dégage
0,Rabab
0,Poudhmis attili dhamcic thagui dhaghardha; ihemmel assefssedh.
0,Adjyahaaaaaa
0,Daqarqur ig yeg existine utmenyiketh ara n3ya des les histoires amigui tayaaam .....achouthent akka tehdayine agui terram aka cmme dans une autre plnet it 3ichinte a taxnaaa uthellibeth ara.....
0,roh atakavitt awi tbahdayel inem
0,Nki thvaniyid taghyolt machi tamchichth wali mlih
0,Almél
0,Awarr thirhemmm
0,Nigham kem delmoussiba 
0,Dessah ak ayen idnidh mais akdinigh izzan ^^Ne le prend pas mal
0,Nessalamesse thazmerth etzermourth ina wisa thameghnessth netleli etmourth thakveylith
0,ad kechmen ak ar lhevs
0,Elle n'a pas dit ça Tenade que celui qui frappe sa soeur; sa mère machi dargazzChehal tesa9lavam alhedra
0,Ayah machi tamchichthe saggggyoulte
0,Tamechichet awar tawed zmredh atchebhedh gh kera nn tva3ocheth
0,Awar nekker
0,Yekfa nnif d tirrugza gher leqbayel 
0,Ghounfaaaaghts ta9jouuuuuunt
0,tfooooooh alfouha . thaqvaylith ikhedmen g libar akhirim alfouha . yakhi zbel yakhi
0,i3dhawan lvadhna
0,Che3b aghyoul
0,ruh ayelli attdawid roooh hhhh ruh arbolhmer hhhh amttisofegh
0,Zawjatouka tsaghiolt ayaghyol
0,Ayhoo djthanagh sges aww djthett attseglef wahdes
0,Nike hachoun yamam alkahba
0,Ywdi renek
0,Awar dazi
0,Nchalah anetfeleq
0,Mazal ethtsqewidem kan le3chaq agi nwen
0,Asserwough Issousfen Madha9adhoum Nelhiif Éguachven Waguiii Ayhadhran Awey Ndhérii Felanegh... Thifiits The9ajount; Emchii Naaaale2
0,Normalement lkhamja amkem yiwen ouditader ismim al3ar lkhalath 
0,In3adin bavathwen
0,Adiigh Thaghyout mais thaghyoult s3a nfa3 omag thagui odhadrghara akhir
0,Amdifek rebi chefa nchalah
0,Din yemam
0,Aken dikhenfyache nles put in3ele tez yemakoum
0,Mouqemouch ouhe....n. tfouuuuh
0,lkvayel nesarvis atan yewt
0,Ekkes assarwal akemnwali si on t accepte ou pas !
0,Echahhh deghsen tafonasth am thaki fkanas el kima
0,taghyoulte hachakoum
0,Timithal aki ighd yeppin l choléra ar tmurth awited daghen lkass ljavel ad sekregh yiss
0,Thevanedh ttaqniiih 👧mach l homme ideyouran waki 
0,Tufa d tifunasin am nettat
0,Taryolte
0,An3idin jidim atafouhant tfouuuuu
0,Teseved ichenefiren is
0,9im goukham khir
0,Tsamarkouvth direct
0,THAQJUNT
0,Ohares ara ak imanim ak
0,Thekhla felam
0,Udhem n touba
0,Belarebi ar ilaq s ofos lbara ar okhenfouch nsent di snat idsent
0,Arwant à b... ahalouf
0,Hachoun yamakoum
0,In3al hechoun yemak mlehdada lehdada hraq hchoun yemakoum en famille
0,Akmidas teqrihth athaherkittt 
0,anda thelidh à yemmat yemmam
0,din sifam 
0,d amermor tarachin yettnadin ls relations hors mariage l exhibition di la fac les attouchement nemi apres att zewjed tooz
0,déjà kem bi al tahdid soussem et azzel sakham
0,Chghol iqarqoren kan
0,Mlalent tesita
0,Taqjount ghoultmas
0,Aka dakemouch Taghatt
0,fkagh lahna
0,Tsaghyoult oui
0,Tfou dine erassam sale pute dégage
0,Thaghyouuuuult geghyaaaaal.
0,Yiweth zari3a nsent
0,Azgar ya3kal gmas
0,Zaama leqvayel akem hellen bache ats ekssedh el qaqahate inem devvvv ! Yaani mazal outhefhimedh ara achou idh el maanass "" anarrez wala aneknou ""?!
0,Taghyult xir is
0,d amermor tarachin yettnadin ls relations hors mariage l exhibition di la fac les attouchement nemi apres att zewjed tooz
0,60.Aya lokan akmtfag tharwi thbarwi flam 😂😂 je suis en rage flas ragag flas ne me parle pas comme sa a ymam je suis un kabyles j ai les nairres qui sont coucher tu va les réveillerrrr 
0,Tafiunaasth thoufaa watmatss
0,aqan iqathat lghidha dhisnath
0,Inaal djed arrassa n bavame sale gueule
0,va te faire foutre aya sale pute daya tevghid ruh attl3ved ttmithalim degage amer dussid akn niden att zred amk al3vvegh yissm
0,Qouchchchiiikam athachmats
0,manigham thekssedhed ajeniwem loukan khir isethesaweledh 
0,Tenker laslis taryult
0,Taghyoulttttttt techa terwa toura c normal machi ala anechtagi atekhdem
0,Nadine izourane enbavame. Sale conasse
0,Thouw'dayth yeliss lahram
0,Ina3edine n bavasse tfooo tha9jontte
0,Je vais te dire une chose en kabyle athaghyoult akamiqouch rabi athachmats tachmathin khak tfouuuuuuuu bagra
0,Achouth oukhassar agui ?Aknidass thaqrihth
0,Moqamouch nal3ar
0,Daymi kenan '' duchmithen ig-tt chemithen.Dima3fan ig s3ufnen thala''Ayen iyidiken s la ptss amthina uyittghadh ara lhal felas....alghem yettwali kan tha3rurth ngmas 
0,Dlhaychath isnath yiweth ttaqjunt thayedh d lbekhss
0,Ina3din arassa nwen issin
0,Akhatariin Poudhmiis Iwakwn Atsilii Tsamchichth Atsichameth Rabii nchallah 
0,Taydhith
0,Ad yekkes rebbi timital im s tiki wumi ur ttizwighen lahnak teksemt fellagh ssar
0,Akemidass theqriheth :Akmidass theqrihth nchallah a yelli
0,Takniyid nagrim a thilefth
0,Thamcict ayarnou akhiresse
0,Éééh Wallah L3adiiim; Alouken Adhafegh Asa9yegh A9amouch néness
0,Ibadiwin
0,roh atefkedh a thaghat : roh attefked a taghat
0,Thyalis lahram
0,Awar doural thala wathmas issoug
0,Ourtechbihara
0,Thaklouchth
0,dyelliss ellahhrrrramme :yelis lehram : ylis elahram
0,Dechaghlim : D cheghlim
0,Awar thqim votre dame agui akk
0,Adicharbi thaqaroythim imi thughaled tu provoques les jeunes
0,Dgha kammini usqayim ara win ukmiqayman ara wahmagh dagkant
0,Adawdhedh ar vughni akemchefragh
0,c toi a qessamim : D kemm a qssamim
0,Chahhh chahhh droussss
0,Akmidass theqrihth nchallah a yelli
0,Nekkl ttamazighth win imuya3jiv araa lahyoudh chouren
0,Iherq yemam ataghyoult lakhmadj va erriha
0,you3ar ..hmaraaa
0,awer yithechrek tharvouth nk d wa3rav
0,Thamchichth 7ninith ya3na l7ayawan akhiris itakassen la7nana iwarawis al7acha laf3a igthentchen arawis machi même thneqithen
0,Nike hachoun yamam alkahba : Nik hachon yemam alqahba
0,Atazrumt s3an les copines m3na kunamthi atava3mth am thqajathin
0,Sseb akin
0,Mdrr a taghyoult
0,D zella  (adhedragh af teqjunt nni )
0,Ahya din rasam athilefeth
0,yar l3evd
0,Timoughyelt loukan d oussi d vnadem
0,Soussem yelha yidh amdan yellouz 
0,yeliss t n garouth lol
0,###### Mehdi Bz vivement ce moment à reb ... tegoumad aaak ad tfahmed imanik -_-
0,thesdarwchmagh kennwi s sehab févier
0,berka regmath .. nkounti zzin arqaq .. lqed ssifa .. tekhriyi nagh adsoufghegh thazegzawth né..
0,Rouh atkhdemat imnsi
0,XD dine zeri3akkk 
0,Aya ttught akk hhhh dewras kan citt ad yughal Ula d km tesemgharedh imanim fellas
0,aymaaa dgha desah achmata
0,Tafunast tenfa3 utdhur ara
0,Wisen vavam dachute
0,ruh kan achmatha
0,mdr arkhis amzoun akkn d nekki itejja la3vitt toura ddina ahh
0,hhhh taqjount
0,Taqjount Tigadina inm azigh kan jaune
0,Hhhh ahia thaghyult
0,hhhhhhhhh ayaghyoul 
0,Ukkan d neki assinigh avrid ayi amdawigh sensla Yeqjaan ! Dayen i udmim Athaqjunt -__- tfou... khmaaadj
0,Hh ach ayaghyoul azeka nrouh
0,chfid mbrouk izimer hhh hlima taghyult
0,Mdrr pdq a leghyoulisme
0,nkanti zikani  nrwa ahar9 yajdk la dernière année
0,Akmikes rebi ayli jpp Hein tdugh puis wlh avant adzrgh ton commentaire nighas ataguigh mes3oud hein
0,###### Mîmâ Lïãhhhhhhh akmikkasss ayelli ma3na tayi ufantid d sarra batboutttt mdr
0,Ah ouiii damahvol mi yaxda chghel ni 
0,dimahval terna mlih
0,Booommmm hhh vive laqvayel adine auqavache
0,###### akenghagh hhhh mm nek ghilagh ala nek hhhh
0,Akhar dhvolahnakh ayakhabit awin izanzan ayathemas trogzas yaja lasli
0,khra pussen kan
0,Atikeme saha imi ithawthadhe tha9ejounteni thafouhante
0,###### Adam Adn Hhhh anwa dimahval
0,###### Łily Saidi Dachou id rebbim agui
0,Degha skharkhora Nekk ayizan guzanen ?
0,Tqesiregh ayizannn
0,Negrim bla ikidvan mdrrr mrc mrc
0,qsamim ihwayi d asmidh 
0,Aygher dachu yemkhalfen amnetsa am l'Etat .... ? Yennad dheqredh ta3lam af achou yemouth jedik à omar donc dayen ulis yennad koulach smahis yussad defir mi igwala 3uyrant s lxubthagh donc dawzghi wagui adimslaw syismiw .amath d mazigh je suis d'accord ur tsamtsath d axabith
0,Alghoum itsmu9ul kan tha3rurth nuggmass ithetsu aylass
