label,content
1,Ula d nekk ghurek ay tettudh a######  Kahina 
1,Hhh ngh assmi ikdwthgh akn selbonya
1,mdr aha golegh ama tanidhed 
1,###### Mï Nänõ ines i hoho arwi la piste ma d kemi sliliw kan
1,Hhhhhhh ma3eliche adeyaf tayed 
1,Aken a bahmed aken hhhh
1,amasa nchallah
1,zherim a3ziz
1,######  Aleexn Ma sbhen llah boyfrand did triko endiri dchm
1,Achu kmikhussen aqlagh da
1,C'EST trop awinathaaan hhhhhhhhhhh
1,mi ze3fgh at désinstalligh as tinidh d netta iytt ikhedmen 
1,azald atwaliḍ 
1,Hein Arjid adafeugh toura yeuwn après adnrnough 2eme
1,Hhhh yu3ar atfahmed le rôle de l'assistant sociale
1,Awahhhh azaka assinigh imina aydakhdammmmm mmmmm
1,Daya iguellan
1,Hhhhhhhhhhh machi a ce point yakh 
1,Asnini iwakchiche ayi akidyahdhou rabi l
1,Rebbi yiddem ayelli
1,nek aqlih gekham mazaliyi qarghas smana iditedun 
1,###### Sofiane Boutebtoub ketch thevghidh euhh
1,3adide amtidchey3eghe 3adid 
1,###### Nad Sassa Ulach acu alseghhhhh walit zigh amek idxedem.
1,hhhh se3achera ifassen
1,###### Drifa Rifa hhhh wellah del3iv meqret hhhh
1,Hhhhhhhh hmdlh a guema Said oui inom meskin hhhhhhh
1,hhhhhh dayeun nalsahanntte 
1,Hhhhn agh achu winz
1,awyid lma9rout wé
1,Hhhhh tamaghra yagi gatargan
1,l3aliyaghth mdrrr
1,hhhhh hader atehre9 akka dassawen
1,AHHH OUII ; TURA IFAQEGH 
1,Trooop  hacha neta isendiwfan lhel
1,Tidek ayi idesghlin lba9 felanagh
1,###### Nînâ Mæk aka iythkhdemm sara idheli f charjrr ni 
1,Anda zrigh nek  Attan thesfehmamd 
1,jithen ad3echqen
1,bravo a yama akafn
1,Hhhhhhh dayen thenghidhiyi daki  ayara awid aqendour im ya yemaa 3la lehchouma
1,ALA Dayla nagh nek yidek nttalas chit
1,Hed n tpapichine idi3adan zathass 
1,###### Ik Ram anagh ayllii cv chwiya ah Chu d wayiiii
1,hhhhhhhh ahya thakhbacheth lool
1,mektid aka adafed hhhh
1,asseni imdenigh Aka 
1,Amekk ça va ?? Nagh semed emlihh elhal
1,###### Æd Āim awahhh nekki o3echqegh ara en plus okhedmegh ara l garagoz ayi mdrrr
1,Ad ifreh vavak yes3ad argaz
1,###### Imad HM sahit aylis n'djardjar bravo
1,Après NK anda 3omàgh waqil gokham bavas hhhhhhh
1,Hh bien sur; thekred tufadd vavas s 4 tlawin ; utezrara même pas anta id yemmas ger 4 nni .amek ihi ; thevgham awendini le meilleur cadeau pour la femme est de lui offrir un second homme"
1,Nanak amk inemissefhm aaa 
1,arju ad-afagh qvel vava-s
1,zwir dheg vavek
1,###### inad yela umkan yela inassente adalinte mdr
1,Nanak nki ila dachou adkhedmegh
